county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Kern,3547.0,60.0,51,2,2020-06-17T00:00:00
Kern,3634.0,60.0,87,0,2020-06-18T00:00:00
Kern,3742.0,60.0,108,0,2020-06-19T00:00:00
Kern,3836.0,60.0,94,0,2020-06-20T00:00:00
Kern,3918.0,60.0,82,0,2020-06-21T00:00:00
Kern,3982.0,66.0,64,6,2020-06-22T00:00:00
Kern,4087.0,66.0,105,0,2020-06-23T00:00:00
Kern,4155.0,70.0,68,4,2020-06-24T00:00:00
Kern,4245.0,70.0,90,0,2020-06-25T00:00:00
Kern,4380.0,70.0,135,0,2020-06-26T00:00:00
Kern,4474.0,70.0,94,0,2020-06-27T00:00:00
Kern,4592.0,70.0,118,0,2020-06-28T00:00:00
Kern,4725.0,70.0,133,0,2020-06-29T00:00:00
Kern,4807.0,73.0,82,3,2020-06-30T00:00:00
Kern,5013.0,76.0,206,3,2020-07-01T00:00:00
Kern,5036.0,77.0,23,1,2020-07-02T00:00:00
Kern,5213.0,80.0,177,3,2020-07-03T00:00:00
Kern,5231.0,81.0,18,1,2020-07-04T00:00:00
Kern,5351.0,81.0,120,0,2020-07-05T00:00:00
Kern,5491.0,82.0,140,1,2020-07-06T00:00:00
Kern,5645.0,84.0,154,2,2020-07-07T00:00:00
Kern,5873.0,87.0,228,3,2020-07-08T00:00:00
Kern,6100.0,89.0,227,2,2020-07-09T00:00:00
Kern,6344.0,97.0,244,8,2020-07-10T00:00:00
Kern,6509.0,97.0,165,0,2020-07-11T00:00:00
Kern,6662.0,97.0,153,0,2020-07-12T00:00:00
Kern,6808.0,98.0,146,1,2020-07-13T00:00:00
Kern,6979.0,98.0,171,0,2020-07-14T00:00:00
Kern,7155.0,98.0,176,0,2020-07-15T00:00:00
Kern,7435.0,105.0,280,7,2020-07-16T00:00:00
Riverside,11.0,2.0,11,2,2020-03-18T00:00:00
Riverside,14.0,3.0,3,1,2020-03-19T00:00:00
Riverside,19.0,3.0,5,0,2020-03-20T00:00:00
Riverside,20.0,3.0,1,0,2020-03-21T00:00:00
Riverside,26.0,5.0,6,2,2020-03-22T00:00:00
Riverside,39.0,5.0,13,0,2020-03-23T00:00:00
Riverside,56.0,5.0,17,0,2020-03-24T00:00:00
Riverside,87.0,5.0,31,0,2020-03-25T00:00:00
Riverside,118.0,7.0,31,2,2020-03-26T00:00:00
Riverside,121.0,7.0,3,0,2020-03-27T00:00:00
Riverside,121.0,7.0,0,0,2020-03-28T00:00:00
Riverside,122.0,7.0,1,0,2020-03-29T00:00:00
Riverside,204.0,7.0,82,0,2020-03-30T00:00:00
Riverside,284.0,8.0,80,1,2020-03-31T00:00:00
Riverside,306.0,11.0,22,3,2020-04-01T00:00:00
Riverside,438.0,13.0,132,2,2020-04-02T00:00:00
Riverside,540.0,14.0,102,1,2020-04-03T00:00:00
Riverside,652.0,15.0,112,1,2020-04-04T00:00:00
Riverside,669.0,17.0,17,2,2020-04-05T00:00:00
Riverside,854.0,17.0,185,0,2020-04-06T00:00:00
Riverside,905.0,25.0,51,8,2020-04-07T00:00:00
Riverside,974.0,28.0,69,3,2020-04-08T00:00:00
Riverside,1083.0,29.0,109,1,2020-04-09T00:00:00
Riverside,1162.0,38.0,79,9,2020-04-10T00:00:00
Riverside,1260.0,38.0,98,0,2020-04-11T00:00:00
Riverside,1330.0,39.0,70,1,2020-04-12T00:00:00
Riverside,1460.0,50.0,130,11,2020-04-13T00:00:00
Riverside,1467.0,54.0,7,4,2020-04-14T00:00:00
Riverside,1723.0,59.0,256,5,2020-04-15T00:00:00
Riverside,1913.0,65.0,190,6,2020-04-16T00:00:00
Riverside,2080.0,73.0,167,8,2020-04-17T00:00:00
Riverside,2257.0,78.0,177,5,2020-04-18T00:00:00
Riverside,2316.0,83.0,59,5,2020-04-19T00:00:00
Riverside,2477.0,89.0,161,6,2020-04-20T00:00:00
Riverside,2631.0,96.0,154,7,2020-04-21T00:00:00
Riverside,2822.0,109.0,191,13,2020-04-22T00:00:00
Riverside,2935.0,110.0,113,1,2020-04-23T00:00:00
Riverside,3044.0,118.0,109,8,2020-04-24T00:00:00
Riverside,3037.0,118.0,-7,0,2020-04-25T00:00:00
Riverside,3301.0,131.0,264,13,2020-04-26T00:00:00
Riverside,3381.0,138.0,80,7,2020-04-27T00:00:00
Riverside,3504.0,142.0,123,4,2020-04-28T00:00:00
Riverside,3700.0,149.0,196,7,2020-04-29T00:00:00
Riverside,3820.0,156.0,120,7,2020-04-30T00:00:00
Riverside,3893.0,167.0,73,11,2020-05-01T00:00:00
Riverside,3997.0,167.0,104,0,2020-05-02T00:00:00
Riverside,4034.0,176.0,37,9,2020-05-03T00:00:00
Riverside,4221.0,184.0,187,8,2020-05-04T00:00:00
Riverside,4309.0,190.0,88,6,2020-05-05T00:00:00
Riverside,4535.0,194.0,226,4,2020-05-06T00:00:00
Riverside,4608.0,203.0,73,9,2020-05-07T00:00:00
Riverside,4672.0,210.0,64,7,2020-05-08T00:00:00
Riverside,4871.0,212.0,199,2,2020-05-09T00:00:00
Riverside,4951.0,215.0,80,3,2020-05-10T00:00:00
Riverside,5082.0,228.0,131,13,2020-05-11T00:00:00
Riverside,5134.0,238.0,52,10,2020-05-12T00:00:00
Riverside,5204.0,246.0,70,8,2020-05-13T00:00:00
Riverside,5339.0,249.0,135,3,2020-05-14T00:00:00
Riverside,5496.0,255.0,157,6,2020-05-15T00:00:00
Riverside,5633.0,259.0,137,4,2020-05-16T00:00:00
Riverside,5776.0,263.0,143,4,2020-05-17T00:00:00
Riverside,5873.0,268.0,97,5,2020-05-18T00:00:00
Riverside,5963.0,274.0,90,6,2020-05-19T00:00:00
Riverside,6090.0,283.0,127,9,2020-05-20T00:00:00
Riverside,6245.0,289.0,155,6,2020-05-21T00:00:00
Riverside,6351.0,298.0,106,9,2020-05-22T00:00:00
Riverside,6460.0,299.0,109,1,2020-05-23T00:00:00
Riverside,6571.0,304.0,111,5,2020-05-24T00:00:00
Riverside,6900.0,309.0,329,5,2020-05-25T00:00:00
Riverside,6917.0,314.0,17,5,2020-05-26T00:00:00
Riverside,7156.0,320.0,239,6,2020-05-27T00:00:00
Riverside,7240.0,331.0,84,11,2020-05-28T00:00:00
Riverside,7376.0,339.0,136,8,2020-05-29T00:00:00
Riverside,7492.0,339.0,116,0,2020-05-30T00:00:00
Riverside,7704.0,344.0,212,5,2020-05-31T00:00:00
Riverside,7921.0,344.0,217,0,2020-06-01T00:00:00
Riverside,8091.0,344.0,170,0,2020-06-02T00:00:00
Riverside,8208.0,345.0,117,1,2020-06-03T00:00:00
Riverside,8473.0,345.0,265,0,2020-06-04T00:00:00
Riverside,8700.0,355.0,227,10,2020-06-05T00:00:00
Riverside,8935.0,355.0,235,0,2020-06-06T00:00:00
Riverside,9105.0,355.0,170,0,2020-06-07T00:00:00
Riverside,9246.0,364.0,141,9,2020-06-08T00:00:00
Riverside,9511.0,365.0,265,1,2020-06-09T00:00:00
Riverside,9857.0,380.0,346,15,2020-06-10T00:00:00
Riverside,10014.0,380.0,157,0,2020-06-11T00:00:00
Riverside,10616.0,383.0,602,3,2020-06-12T00:00:00
Riverside,10931.0,383.0,315,0,2020-06-13T00:00:00
Riverside,11218.0,383.0,287,0,2020-06-14T00:00:00
Riverside,11376.0,384.0,158,1,2020-06-15T00:00:00
Riverside,11638.0,395.0,262,11,2020-06-16T00:00:00
Riverside,11859.0,399.0,221,4,2020-06-17T00:00:00
Riverside,12410.0,408.0,551,9,2020-06-18T00:00:00
Riverside,12710.0,410.0,300,2,2020-06-19T00:00:00
Riverside,13021.0,410.0,311,0,2020-06-20T00:00:00
Riverside,13528.0,410.0,507,0,2020-06-21T00:00:00
Riverside,13948.0,424.0,420,14,2020-06-22T00:00:00
Riverside,14469.0,431.0,521,7,2020-06-23T00:00:00
Riverside,14946.0,432.0,477,1,2020-06-24T00:00:00
Riverside,15286.0,435.0,340,3,2020-06-25T00:00:00
Riverside,15955.0,438.0,669,3,2020-06-26T00:00:00
Riverside,16352.0,438.0,397,0,2020-06-27T00:00:00
Riverside,17257.0,438.0,905,0,2020-06-28T00:00:00
Riverside,18570.0,440.0,1313,2,2020-06-29T00:00:00
Riverside,19226.0,457.0,656,17,2020-06-30T00:00:00
Riverside,19536.0,463.0,310,6,2020-07-01T00:00:00
Riverside,20253.0,465.0,717,2,2020-07-02T00:00:00
Riverside,21171.0,479.0,918,14,2020-07-03T00:00:00
Riverside,21508.0,479.0,337,0,2020-07-04T00:00:00
Riverside,21511.0,479.0,3,0,2020-07-05T00:00:00
Riverside,22485.0,486.0,974,7,2020-07-06T00:00:00
Riverside,23279.0,506.0,794,20,2020-07-07T00:00:00
Riverside,24042.0,515.0,763,9,2020-07-08T00:00:00
Riverside,24980.0,533.0,938,18,2020-07-09T00:00:00
Riverside,25481.0,537.0,501,4,2020-07-10T00:00:00
Riverside,25994.0,537.0,513,0,2020-07-11T00:00:00
Riverside,26404.0,537.0,410,0,2020-07-12T00:00:00
Riverside,27136.0,550.0,732,13,2020-07-13T00:00:00
Riverside,27850.0,553.0,714,3,2020-07-14T00:00:00
Riverside,28492.0,577.0,642,24,2020-07-15T00:00:00
Riverside,28904.0,585.0,412,8,2020-07-16T00:00:00
Unassigned,21.0,0.0,21,0,2020-03-18T00:00:00
Unassigned,13.0,0.0,-8,0,2020-03-19T00:00:00
Unassigned,16.0,0.0,3,0,2020-03-20T00:00:00
Unassigned,54.0,0.0,38,0,2020-03-21T00:00:00
Unassigned,59.0,1.0,5,1,2020-03-22T00:00:00
Unassigned,59.0,0.0,0,-1,2020-03-23T00:00:00
Unassigned,65.0,0.0,6,0,2020-03-24T00:00:00
Unassigned,68.0,0.0,3,0,2020-03-25T00:00:00
Unassigned,69.0,1.0,1,1,2020-03-26T00:00:00
Unassigned,43.0,1.0,-26,0,2020-03-27T00:00:00
Unassigned,47.0,1.0,4,0,2020-03-28T00:00:00
Unassigned,50.0,1.0,3,0,2020-03-29T00:00:00
Unassigned,50.0,1.0,0,0,2020-03-30T00:00:00
Unassigned,50.0,1.0,0,0,2020-03-31T00:00:00
Unassigned,50.0,1.0,0,0,2020-04-01T00:00:00
Unassigned,49.0,1.0,-1,0,2020-04-02T00:00:00
Unassigned,54.0,1.0,5,0,2020-04-03T00:00:00
Unassigned,52.0,1.0,-2,0,2020-04-04T00:00:00
Unassigned,52.0,1.0,0,0,2020-04-05T00:00:00
Unassigned,53.0,2.0,1,1,2020-04-06T00:00:00
Unassigned,53.0,2.0,0,0,2020-04-07T00:00:00
Unassigned,55.0,2.0,2,0,2020-04-08T00:00:00
Unassigned,53.0,2.0,-2,0,2020-04-09T00:00:00
Unassigned,2.0,0.0,-51,-2,2020-04-10T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-11T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-12T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-13T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-14T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-15T00:00:00
Unassigned,4.0,0.0,2,0,2020-04-16T00:00:00
Unassigned,2.0,0.0,-2,0,2020-04-17T00:00:00
Unassigned,3.0,0.0,1,0,2020-04-18T00:00:00
Unassigned,1.0,0.0,-2,0,2020-04-19T00:00:00
Unassigned,2.0,0.0,1,0,2020-04-20T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-21T00:00:00
Unassigned,3.0,0.0,1,0,2020-04-22T00:00:00
Unassigned,3.0,0.0,0,0,2020-04-23T00:00:00
Unassigned,2.0,0.0,-1,0,2020-04-24T00:00:00
Unassigned,3.0,0.0,1,0,2020-04-25T00:00:00
Unassigned,3.0,0.0,0,0,2020-04-26T00:00:00
Unassigned,3.0,0.0,0,0,2020-04-27T00:00:00
Unassigned,2.0,0.0,-1,0,2020-04-28T00:00:00
Unassigned,2.0,0.0,0,0,2020-04-29T00:00:00
Unassigned,3.0,0.0,1,0,2020-04-30T00:00:00
Unassigned,4.0,0.0,1,0,2020-05-01T00:00:00
Unassigned,2.0,0.0,-2,0,2020-05-02T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-03T00:00:00
Unassigned,3.0,0.0,0,0,2020-05-04T00:00:00
Unassigned,2.0,0.0,-1,0,2020-05-05T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-06T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-07T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-08T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-09T00:00:00
Unassigned,2.0,0.0,-1,0,2020-05-10T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-11T00:00:00
Unassigned,4.0,0.0,1,0,2020-05-12T00:00:00
Unassigned,2.0,0.0,-2,0,2020-05-13T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-14T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-15T00:00:00
Unassigned,4.0,0.0,1,0,2020-05-16T00:00:00
Unassigned,3.0,0.0,-1,0,2020-05-17T00:00:00
Unassigned,3.0,0.0,0,0,2020-05-18T00:00:00
Unassigned,6.0,0.0,3,0,2020-05-19T00:00:00
Unassigned,3.0,0.0,-3,0,2020-05-20T00:00:00
Unassigned,2.0,0.0,-1,0,2020-05-21T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-22T00:00:00
Unassigned,2.0,0.0,-1,0,2020-05-23T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-24T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-25T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-26T00:00:00
Unassigned,2.0,0.0,0,0,2020-05-27T00:00:00
Unassigned,3.0,0.0,1,0,2020-05-28T00:00:00
Unassigned,5.0,0.0,2,0,2020-05-29T00:00:00
Unassigned,3.0,0.0,-2,0,2020-05-30T00:00:00
Unassigned,2.0,0.0,-1,0,2020-05-31T00:00:00
Unassigned,3.0,0.0,1,0,2020-06-01T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-02T00:00:00
Unassigned,2.0,0.0,-1,0,2020-06-03T00:00:00
Unassigned,3.0,0.0,1,0,2020-06-04T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-05T00:00:00
Unassigned,2.0,0.0,-1,0,2020-06-06T00:00:00
Unassigned,3.0,0.0,1,0,2020-06-07T00:00:00
Unassigned,2.0,0.0,-1,0,2020-06-08T00:00:00
Unassigned,4.0,0.0,2,0,2020-06-09T00:00:00
Unassigned,3.0,0.0,-1,0,2020-06-10T00:00:00
Unassigned,2.0,0.0,-1,0,2020-06-11T00:00:00
Unassigned,3.0,0.0,1,0,2020-06-12T00:00:00
Unassigned,5.0,0.0,2,0,2020-06-13T00:00:00
Unassigned,2.0,0.0,-3,0,2020-06-14T00:00:00
Unassigned,4.0,0.0,2,0,2020-06-15T00:00:00
Unassigned,2.0,0.0,-2,0,2020-06-16T00:00:00
Unassigned,5.0,0.0,3,0,2020-06-17T00:00:00
Unassigned,3.0,0.0,-2,0,2020-06-18T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-19T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-20T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-21T00:00:00
Unassigned,4.0,0.0,1,0,2020-06-22T00:00:00
Unassigned,3.0,0.0,-1,0,2020-06-23T00:00:00
Unassigned,2.0,0.0,-1,0,2020-06-24T00:00:00
Unassigned,2.0,0.0,0,0,2020-06-25T00:00:00
Unassigned,3.0,0.0,1,0,2020-06-26T00:00:00
Unassigned,3.0,0.0,0,0,2020-06-27T00:00:00
Unassigned,5.0,0.0,2,0,2020-06-28T00:00:00
Unassigned,4.0,0.0,-1,0,2020-06-29T00:00:00
Unassigned,5.0,0.0,1,0,2020-06-30T00:00:00
Unassigned,6.0,0.0,1,0,2020-07-01T00:00:00
Unassigned,7.0,0.0,1,0,2020-07-02T00:00:00
Unassigned,6.0,0.0,-1,0,2020-07-03T00:00:00
Unassigned,5.0,0.0,-1,0,2020-07-04T00:00:00
Unassigned,7.0,0.0,2,0,2020-07-05T00:00:00
Unassigned,8.0,0.0,1,0,2020-07-06T00:00:00
Unassigned,6.0,0.0,-2,0,2020-07-07T00:00:00
Unassigned,5.0,0.0,-1,0,2020-07-08T00:00:00
Unassigned,4.0,0.0,-1,0,2020-07-09T00:00:00
Unassigned,5.0,0.0,1,0,2020-07-10T00:00:00
Unassigned,3.0,0.0,-2,0,2020-07-11T00:00:00
Unassigned,5.0,0.0,2,0,2020-07-12T00:00:00
Unassigned,8.0,0.0,3,0,2020-07-13T00:00:00
Unassigned,4.0,0.0,-4,0,2020-07-14T00:00:00
Unassigned,10.0,0.0,6,0,2020-07-15T00:00:00
Unassigned,4.0,0.0,-6,0,2020-07-16T00:00:00
Contra Costa,44.0,0.0,44,0,2020-03-18T00:00:00
Contra Costa,46.0,0.0,2,0,2020-03-19T00:00:00
Contra Costa,52.0,1.0,6,1,2020-03-20T00:00:00
Contra Costa,62.0,1.0,10,0,2020-03-21T00:00:00
Contra Costa,79.0,1.0,17,0,2020-03-22T00:00:00
Contra Costa,91.0,2.0,12,1,2020-03-23T00:00:00
Contra Costa,108.0,1.0,17,-1,2020-03-24T00:00:00
Contra Costa,131.0,1.0,23,0,2020-03-25T00:00:00
Contra Costa,147.0,2.0,16,1,2020-03-26T00:00:00
Contra Costa,161.0,2.0,14,0,2020-03-27T00:00:00
Contra Costa,175.0,2.0,14,0,2020-03-28T00:00:00
Contra Costa,187.0,3.0,12,1,2020-03-29T00:00:00
Contra Costa,212.0,3.0,25,0,2020-03-30T00:00:00
Contra Costa,246.0,3.0,34,0,2020-03-31T00:00:00
Contra Costa,267.0,3.0,21,0,2020-04-01T00:00:00
Contra Costa,297.0,3.0,30,0,2020-04-02T00:00:00
Contra Costa,327.0,5.0,30,2,2020-04-03T00:00:00
Contra Costa,382.0,5.0,55,0,2020-04-04T00:00:00
Contra Costa,415.0,6.0,33,1,2020-04-05T00:00:00
Contra Costa,447.0,7.0,32,1,2020-04-06T00:00:00
Contra Costa,471.0,7.0,24,0,2020-04-07T00:00:00
Contra Costa,481.0,7.0,10,0,2020-04-08T00:00:00
Contra Costa,505.0,7.0,24,0,2020-04-09T00:00:00
Contra Costa,537.0,9.0,32,2,2020-04-10T00:00:00
Contra Costa,550.0,12.0,13,3,2020-04-11T00:00:00
Contra Costa,553.0,12.0,3,0,2020-04-12T00:00:00
Contra Costa,581.0,13.0,28,1,2020-04-13T00:00:00
Contra Costa,617.0,13.0,36,0,2020-04-14T00:00:00
Contra Costa,645.0,14.0,28,1,2020-04-15T00:00:00
Contra Costa,675.0,16.0,30,2,2020-04-16T00:00:00
Contra Costa,687.0,19.0,12,3,2020-04-17T00:00:00
Contra Costa,721.0,19.0,34,0,2020-04-18T00:00:00
Contra Costa,731.0,20.0,10,1,2020-04-19T00:00:00
Contra Costa,753.0,22.0,22,2,2020-04-20T00:00:00
Contra Costa,766.0,22.0,13,0,2020-04-21T00:00:00
Contra Costa,772.0,22.0,6,0,2020-04-22T00:00:00
Contra Costa,786.0,23.0,14,1,2020-04-23T00:00:00
Contra Costa,806.0,23.0,20,0,2020-04-24T00:00:00
Contra Costa,821.0,25.0,15,2,2020-04-25T00:00:00
Contra Costa,830.0,25.0,9,0,2020-04-26T00:00:00
Contra Costa,843.0,25.0,13,0,2020-04-27T00:00:00
Contra Costa,866.0,25.0,23,0,2020-04-28T00:00:00
Contra Costa,885.0,25.0,19,0,2020-04-29T00:00:00
Contra Costa,900.0,27.0,15,2,2020-04-30T00:00:00
Contra Costa,915.0,28.0,15,1,2020-05-01T00:00:00
Contra Costa,929.0,28.0,14,0,2020-05-02T00:00:00
Contra Costa,945.0,28.0,16,0,2020-05-03T00:00:00
Contra Costa,949.0,28.0,4,0,2020-05-04T00:00:00
Contra Costa,976.0,29.0,27,1,2020-05-05T00:00:00
Contra Costa,990.0,29.0,14,0,2020-05-06T00:00:00
Contra Costa,1005.0,29.0,15,0,2020-05-07T00:00:00
Contra Costa,1024.0,29.0,19,0,2020-05-08T00:00:00
Contra Costa,1039.0,32.0,15,3,2020-05-09T00:00:00
Contra Costa,1046.0,31.0,7,-1,2020-05-10T00:00:00
Contra Costa,1052.0,32.0,6,1,2020-05-11T00:00:00
Contra Costa,1067.0,32.0,15,0,2020-05-12T00:00:00
Contra Costa,1082.0,33.0,15,1,2020-05-13T00:00:00
Contra Costa,1090.0,33.0,8,0,2020-05-14T00:00:00
Contra Costa,1106.0,33.0,16,0,2020-05-15T00:00:00
Contra Costa,1136.0,33.0,30,0,2020-05-16T00:00:00
Contra Costa,1155.0,33.0,19,0,2020-05-17T00:00:00
Contra Costa,1173.0,33.0,18,0,2020-05-18T00:00:00
Contra Costa,1205.0,33.0,32,0,2020-05-19T00:00:00
Contra Costa,1223.0,33.0,18,0,2020-05-20T00:00:00
Contra Costa,1243.0,36.0,20,3,2020-05-21T00:00:00
Contra Costa,1272.0,36.0,29,0,2020-05-22T00:00:00
Contra Costa,1302.0,36.0,30,0,2020-05-23T00:00:00
Contra Costa,1325.0,36.0,23,0,2020-05-24T00:00:00
Contra Costa,1348.0,37.0,23,1,2020-05-25T00:00:00
Contra Costa,1352.0,37.0,4,0,2020-05-26T00:00:00
Contra Costa,1373.0,37.0,21,0,2020-05-27T00:00:00
Contra Costa,1392.0,37.0,19,0,2020-05-28T00:00:00
Contra Costa,1411.0,37.0,19,0,2020-05-29T00:00:00
Contra Costa,1429.0,37.0,18,0,2020-05-30T00:00:00
Contra Costa,1458.0,37.0,29,0,2020-05-31T00:00:00
Contra Costa,1486.0,38.0,28,1,2020-06-01T00:00:00
Contra Costa,1505.0,38.0,19,0,2020-06-02T00:00:00
Contra Costa,1511.0,38.0,6,0,2020-06-03T00:00:00
Contra Costa,1551.0,38.0,40,0,2020-06-04T00:00:00
Contra Costa,1575.0,38.0,24,0,2020-06-05T00:00:00
Contra Costa,1619.0,38.0,44,0,2020-06-06T00:00:00
Contra Costa,1653.0,39.0,34,1,2020-06-07T00:00:00
Contra Costa,1714.0,40.0,61,1,2020-06-08T00:00:00
Contra Costa,1744.0,43.0,30,3,2020-06-09T00:00:00
Contra Costa,1778.0,43.0,34,0,2020-06-10T00:00:00
Contra Costa,1797.0,44.0,19,1,2020-06-11T00:00:00
Contra Costa,1827.0,44.0,30,0,2020-06-12T00:00:00
Contra Costa,1868.0,44.0,41,0,2020-06-13T00:00:00
Contra Costa,1893.0,44.0,25,0,2020-06-14T00:00:00
Contra Costa,1918.0,44.0,25,0,2020-06-15T00:00:00
Contra Costa,1971.0,49.0,53,5,2020-06-16T00:00:00
Contra Costa,2020.0,50.0,49,1,2020-06-17T00:00:00
Contra Costa,2072.0,55.0,52,5,2020-06-18T00:00:00
Contra Costa,2106.0,56.0,34,1,2020-06-19T00:00:00
Contra Costa,2231.0,56.0,125,0,2020-06-20T00:00:00
Contra Costa,2282.0,62.0,51,6,2020-06-21T00:00:00
Contra Costa,2363.0,62.0,81,0,2020-06-22T00:00:00
Contra Costa,2453.0,62.0,90,0,2020-06-23T00:00:00
Contra Costa,2520.0,67.0,67,5,2020-06-24T00:00:00
Contra Costa,2600.0,72.0,80,5,2020-06-25T00:00:00
Contra Costa,2690.0,73.0,90,1,2020-06-26T00:00:00
Contra Costa,2743.0,73.0,53,0,2020-06-27T00:00:00
Contra Costa,2868.0,74.0,125,1,2020-06-28T00:00:00
Contra Costa,3115.0,76.0,247,2,2020-06-29T00:00:00
Contra Costa,3217.0,76.0,102,0,2020-06-30T00:00:00
Contra Costa,3258.0,77.0,41,1,2020-07-01T00:00:00
Contra Costa,3347.0,78.0,89,1,2020-07-02T00:00:00
Contra Costa,3447.0,79.0,100,1,2020-07-03T00:00:00
Contra Costa,3583.0,81.0,136,2,2020-07-04T00:00:00
Contra Costa,3665.0,81.0,82,0,2020-07-05T00:00:00
Contra Costa,3901.0,85.0,236,4,2020-07-06T00:00:00
Contra Costa,4131.0,86.0,230,1,2020-07-07T00:00:00
Contra Costa,4268.0,86.0,137,0,2020-07-08T00:00:00
Contra Costa,4388.0,88.0,120,2,2020-07-09T00:00:00
Contra Costa,4482.0,88.0,94,0,2020-07-10T00:00:00
Contra Costa,4650.0,89.0,168,1,2020-07-11T00:00:00
Contra Costa,4708.0,90.0,58,1,2020-07-12T00:00:00
Contra Costa,4882.0,90.0,174,0,2020-07-13T00:00:00
Contra Costa,5110.0,92.0,228,2,2020-07-14T00:00:00
Contra Costa,5246.0,92.0,136,0,2020-07-15T00:00:00
Contra Costa,5338.0,93.0,92,1,2020-07-16T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-18T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-19T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-20T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-21T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-22T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-23T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-24T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-25T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-26T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-27T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-28T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-29T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-30T00:00:00
Del Norte,0.0,0.0,0,0,2020-03-31T00:00:00
Del Norte,0.0,0.0,0,0,2020-04-01T00:00:00
Del Norte,0.0,0.0,0,0,2020-04-02T00:00:00
Del Norte,1.0,0.0,1,0,2020-04-03T00:00:00
Del Norte,1.0,0.0,0,0,2020-04-04T00:00:00
Del Norte,1.0,0.0,0,0,2020-04-05T00:00:00
Del Norte,2.0,0.0,1,0,2020-04-06T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-07T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-08T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-09T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-10T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-11T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-12T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-13T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-14T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-15T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-16T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-17T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-18T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-19T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-20T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-21T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-22T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-23T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-24T00:00:00
Del Norte,2.0,0.0,0,0,2020-04-25T00:00:00
Del Norte,3.0,0.0,1,0,2020-04-26T00:00:00
Del Norte,3.0,0.0,0,0,2020-04-27T00:00:00
Del Norte,3.0,0.0,0,0,2020-04-28T00:00:00
Del Norte,3.0,0.0,0,0,2020-04-29T00:00:00
Del Norte,3.0,0.0,0,0,2020-04-30T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-01T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-02T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-03T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-04T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-05T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-06T00:00:00
Del Norte,3.0,0.0,0,0,2020-05-07T00:00:00
